onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
9.834	0.267	0	123	ONEPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	14	n/a	temporalpattern
11.252	0.033	0	120	ONEPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	4	n/a	temporalpattern
12.935	0.133	0.533	130	TWOPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	34	n/a	temporalpattern
14.485	0.133	0.267	129	TWOPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	32	n/a	temporalpattern
16.049	0.133	0.033	126	TWOPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	22	n/a	temporalpattern
17.769	0.133	0.133	128	TWOPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	29	n/a	temporalpattern
19.036	0.533	0	124	ONEPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	16	n/a	temporalpattern
20.419	0.133	0	122	ONEPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	10	n/a	temporalpattern
22.136	0.133	0.067	127	TWOPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	26	n/a	temporalpattern
23.669	0.133	0.033	126	TWOPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	23	n/a	temporalpattern
24.999	0.033	0	120	ONEPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	5	n/a	temporalpattern
26.683	0.067	0	121	ONEPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	8	n/a	temporalpattern
28.205	0.133	0.133	128	TWOPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	30	n/a	temporalpattern
29.836	0.133	0	122	ONEPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	12	n/a	temporalpattern
31.587	0.533	0	124	ONEPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	18	n/a	temporalpattern
33.003	0.133	0.033	126	TWOPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	24	n/a	temporalpattern
34.454	0.067	0	121	ONEPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	7	n/a	temporalpattern
36.104	0.017	0	119	ONEPULSE-1	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	1	n/a	temporalpattern
37.587	0.267	0	123	ONEPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	13	n/a	temporalpattern
38.871	0.067	0	121	ONEPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	9	n/a	temporalpattern
40.171	0.133	0.133	128	TWOPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	28	n/a	temporalpattern
41.521	0.133	0.067	127	TWOPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	25	n/a	temporalpattern
43.105	0.267	0	123	ONEPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	15	n/a	temporalpattern
44.505	0.133	0.067	127	TWOPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	27	n/a	temporalpattern
46.238	0.133	0.533	130	TWOPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	35	n/a	temporalpattern
47.568	0.133	0.533	130	TWOPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	36	n/a	temporalpattern
48.822	0.133	0.267	129	TWOPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	33	n/a	temporalpattern
50.19	0.133	0.017	125	TWOPULSE-1	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	19	n/a	temporalpattern
51.656	0.133	0.017	125	TWOPULSE-1	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	20	n/a	temporalpattern
53.272	0.017	0	119	ONEPULSE-1	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	2	n/a	temporalpattern
54.606	0.133	0	122	ONEPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	11	n/a	temporalpattern
56.106	0.017	0	119	ONEPULSE-1	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	3	n/a	temporalpattern
57.79	0.133	0.017	125	TWOPULSE-1	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	21	n/a	temporalpattern
59.24	0.133	0.267	129	TWOPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	31	n/a	temporalpattern
60.823	0.533	0	124	ONEPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	17	n/a	temporalpattern
62.423	0.033	0	120	ONEPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	6	n/a	temporalpattern
