onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
9.834	0.2670	0.0000	123	ONEPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	14	n/a	temporalpattern
11.252	0.0330	0.0000	120	ONEPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	4	n/a	temporalpattern
12.935	0.1330	0.5330	130	TWOPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	34	n/a	temporalpattern
14.485	0.1330	0.2670	129	TWOPULSE-5	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	32	n/a	temporalpattern
16.049	0.1330	0.0330	126	TWOPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	22	n/a	temporalpattern
17.769	0.1330	0.1330	128	TWOPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	29	n/a	temporalpattern
19.036	0.5330	0.0000	124	ONEPULSE-6	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	16	n/a	temporalpattern
20.419	0.1330	0.0000	122	ONEPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	10	n/a	temporalpattern
22.136	0.1330	0.0670	127	TWOPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	26	n/a	temporalpattern
23.669	0.1330	0.0330	126	TWOPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	23	n/a	temporalpattern
24.999	0.0330	0.0000	120	ONEPULSE-2	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	5	n/a	temporalpattern
26.683	0.0670	0.0000	121	ONEPULSE-3	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	8	n/a	temporalpattern
28.205	0.1330	0.1330	128	TWOPULSE-4	sub-p02_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-02.mat	30	n/a	temporalpattern
