onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3.002	0.133	0.133	6	SCRAMBLED-TWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	136	1537	sixcatloctemporal
4.3848	0.133	0.033	3	FACES-TWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	49	2245	sixcatloctemporal
5.7188	0.267	0	4	OBJECTS-ONEPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	87	2928	sixcatloctemporal
7.3867	0.133	0.033	2	BUILDINGS-TWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	33	3782	sixcatloctemporal
8.9863	0.033	0	1	BODIES-ONEPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	1	4601	sixcatloctemporal
10.668	0.067	0	2	BUILDINGS-ONEPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	46	5462	sixcatloctemporal
12.0859	0.133	0.017	3	FACES-TWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	63	6188	sixcatloctemporal
13.752	0.067	0	5	SCENES-ONEPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	112	7041	sixcatloctemporal
15.1191	0.017	0	3	FACES-ONEPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	51	7741	sixcatloctemporal
16.4355	0.133	0.533	1	BODIES-TWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	4	8415	sixcatloctemporal
18.0859	0.533	0	1	BODIES-ONEPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	11	9260	sixcatloctemporal
19.7871	0.133	0.067	3	FACES-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	54	10131	sixcatloctemporal
21.2031	0.133	0.067	5	SCENES-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	117	10856	sixcatloctemporal
22.8379	0.033	0	3	FACES-ONEPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	70	11693	sixcatloctemporal
24.5215	0.017	0	6	SCRAMBLED-ONEPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	143	12555	sixcatloctemporal
25.8047	0.133	0.133	5	SCENES-TWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	109	13212	sixcatloctemporal
27.1367	0.133	0	5	SCENES-ONEPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	106	13894	sixcatloctemporal
28.8555	0.133	0.267	1	BODIES-TWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	18	14774	sixcatloctemporal
30.5547	0.133	0.133	6	SCRAMBLED-TWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	132	15644	sixcatloctemporal
32.123	0.133	0.267	6	SCRAMBLED-TWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	131	16447	sixcatloctemporal
33.3887	0.533	0	2	BUILDINGS-ONEPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	48	17095	sixcatloctemporal
34.6387	0.133	0.067	1	BODIES-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	16	17735	sixcatloctemporal
36.2891	0.133	0.067	2	BUILDINGS-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	38	18580	sixcatloctemporal
37.7402	0.133	0.017	5	SCENES-TWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	108	19323	sixcatloctemporal
39.4219	0.133	0.133	4	OBJECTS-TWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	91	20184	sixcatloctemporal
40.957	0.033	0	6	SCRAMBLED-ONEPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	134	20970	sixcatloctemporal
42.623	0.133	0.533	3	FACES-TWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	62	21823	sixcatloctemporal
44.3574	0.017	0	5	SCENES-ONEPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	107	22711	sixcatloctemporal
45.9414	0.067	0	2	BUILDINGS-ONEPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	40	23522	sixcatloctemporal
47.4238	0.133	0.267	5	SCENES-TWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	113	24281	sixcatloctemporal
49.1406	0.267	0	1	BODIES-ONEPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	19	25160	sixcatloctemporal
50.4062	0.067	0	6	SCRAMBLED-ONEPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	135	25808	sixcatloctemporal
52.0762	0.133	0.133	1	BODIES-TWOPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	9	26663	sixcatloctemporal
53.5586	0.267	0	1	BODIES-ONEPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-03.mat	7	27422	sixcatloctemporal
