onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3.002	0.133	0.067	4	OBJECTS-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	87	1537	sixcatloctemporal
4.5684	0.017	0	1	BODIES-ONEPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	2	2339	sixcatloctemporal
6.1836	0.133	0.033	5	SCENES-TWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	103	3166	sixcatloctemporal
7.584	0.067	0	5	SCENES-ONEPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	106	3883	sixcatloctemporal
9.1504	0.133	0	2	BUILDINGS-ONEPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	39	4685	sixcatloctemporal
10.8359	0.133	0.267	4	OBJECTS-TWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	85	5548	sixcatloctemporal
12.1348	0.533	0	4	OBJECTS-ONEPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	75	6213	sixcatloctemporal
13.8027	0.133	0	4	OBJECTS-ONEPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	86	7067	sixcatloctemporal
15.2168	0.267	0	3	FACES-ONEPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	52	7791	sixcatloctemporal
16.6855	0.133	0.067	5	SCENES-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	99	8543	sixcatloctemporal
18.4199	0.133	0.033	6	SCRAMBLED-TWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	124	9431	sixcatloctemporal
19.9199	0.133	0.267	1	BODIES-TWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	16	10199	sixcatloctemporal
21.2031	0.017	0	6	SCRAMBLED-ONEPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	135	10856	sixcatloctemporal
22.7871	0.133	0.533	3	FACES-TWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-04.mat	53	11667	sixcatloctemporal
