onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3.002	0.5	0.35	3	VERTICAL-L-R-1	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	1	1537	prf
3.8516	0.5	0.35	4	VERTICAL-L-R-2	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	2	1972	prf
4.7012	0.5	0.35	5	VERTICAL-L-R-3	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	3	2407	prf
5.5508	0.5	0.35	6	VERTICAL-L-R-4	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	4	2842	prf
6.4004	0.5	0.35	7	VERTICAL-L-R-5	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	5	3277	prf
7.252	0.5	0.35	8	VERTICAL-L-R-6	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	6	3713	prf
8.1035	0.5	0.35	9	VERTICAL-L-R-7	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	7	4149	prf
8.9531	0.5	0.35	10	VERTICAL-L-R-8	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	8	4584	prf
9.8027	0.5	0.35	11	VERTICAL-L-R-9	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	9	5019	prf
10.6523	0.5	0.35	12	VERTICAL-L-R-10	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	10	5454	prf
11.502	0.5	0.35	13	VERTICAL-L-R-11	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	11	5889	prf
12.3535	0.5	0.35	14	VERTICAL-L-R-12	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	12	6325	prf
13.2031	0.5	0.35	15	VERTICAL-L-R-13	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	13	6760	prf
14.0527	0.5	0.35	16	VERTICAL-L-R-14	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	14	7195	prf
14.9043	0.5	0.35	17	VERTICAL-L-R-15	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	15	7631	prf
15.7539	0.5	0.35	18	VERTICAL-L-R-16	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	16	8066	prf
16.6016	0.5	0.35	19	VERTICAL-L-R-17	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	17	8500	prf
17.4531	0.5	0.35	20	VERTICAL-L-R-18	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	18	8936	prf
18.3047	0.5	0.35	21	VERTICAL-L-R-19	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	19	9372	prf
19.1543	0.5	0.35	22	VERTICAL-L-R-20	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	20	9807	prf
20.0039	0.5	0.35	23	VERTICAL-L-R-21	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	21	10242	prf
20.8535	0.5	0.35	24	VERTICAL-L-R-22	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	22	10677	prf
21.7031	0.5	0.35	25	VERTICAL-L-R-23	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	23	11112	prf
22.5547	0.5	0.35	26	VERTICAL-L-R-24	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	24	11548	prf
23.4043	0.5	0.35	27	VERTICAL-L-R-25	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	25	11983	prf
24.2539	0.5	0.35	28	VERTICAL-L-R-26	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	26	12418	prf
25.1035	0.5	0.35	29	VERTICAL-L-R-27	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	27	12853	prf
25.9551	0.5	0.35	30	VERTICAL-L-R-28	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	28	13289	prf
26.8047	0.5	0.35	59	DIAGONAL-RD-LU-1	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	29	13724	prf
27.6523	0.5	0.35	60	DIAGONAL-RD-LU-2	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	30	14158	prf
28.5039	0.5	0.35	61	DIAGONAL-RD-LU-3	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	31	14594	prf
29.3555	0.5	0.35	62	DIAGONAL-RD-LU-4	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	32	15030	prf
30.2051	0.5	0.35	63	DIAGONAL-RD-LU-5	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	33	15465	prf
31.0547	0.5	0.35	64	DIAGONAL-RD-LU-6	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	34	15900	prf
31.9062	0.5	0.35	65	DIAGONAL-RD-LU-7	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	35	16336	prf
32.7539	0.5	0.35	66	DIAGONAL-RD-LU-8	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	36	16770	prf
33.6055	0.5	0.35	67	DIAGONAL-RD-LU-9	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	37	17206	prf
34.4531	0.5	0.35	68	DIAGONAL-RD-LU-10	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	38	17640	prf
35.3047	0.5	0.35	69	DIAGONAL-RD-LU-11	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	39	18076	prf
36.1562	0.5	0.35	70	DIAGONAL-RD-LU-12	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	40	18512	prf
37.0059	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	41	18947	prf
37.8555	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	42	19382	prf
38.7051	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	43	19817	prf
39.5566	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	44	20253	prf
40.4062	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	45	20688	prf
41.2559	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	46	21123	prf
42.1055	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	47	21558	prf
42.957	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	48	21994	prf
43.8066	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	49	22429	prf
44.6582	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	50	22865	prf
45.5078	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	51	23300	prf
46.3574	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	52	23735	prf
47.207	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	53	24170	prf
48.0566	0.5	0.35	255	BLANK	sub-p12_ses-nyuecog01_task-prf_acq-clinical_run-02.mat	54	24605	prf
