onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
26.543	0	0	109	CRF-3	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	7	n/a	spatialpattern
28.227	0	0	107	CRF-1	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	2	n/a	spatialpattern
29.449	0	0	112	GRATING	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	17	n/a	spatialpattern
31.152	0	0	116	SPARSITY-2	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	29	n/a	spatialpattern
32.705	0	0	115	SPARSITY-1	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	26	n/a	spatialpattern
34.301	0	0	110	CRF-4	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	12	n/a	spatialpattern
35.574	0	0	115	SPARSITY-1	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	25	n/a	spatialpattern
36.83	0	0	112	GRATING	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	18	n/a	spatialpattern
38.207	0	0	113	PLAID	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	20	n/a	spatialpattern
39.594	0	0	111	CRF-5	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	15	n/a	spatialpattern
40.897	0	0	107	CRF-1	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	1	n/a	spatialpattern
42.369	0	0	113	PLAID	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	19	n/a	spatialpattern
43.893	0	0	114	CIRCULAR	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	24	n/a	spatialpattern
45.346	0	0	114	CIRCULAR	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	23	n/a	spatialpattern
46.641	0	0	117	SPARSITY-3	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	31	n/a	spatialpattern
48.143	0	0	108	CRF-2	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	5	n/a	spatialpattern
49.514	0	0	107	CRF-1	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	3	n/a	spatialpattern
50.926	0	0	116	SPARSITY-2	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	30	n/a	spatialpattern
52.408	0	0	108	CRF-2	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	6	n/a	spatialpattern
54.105	0	0	109	CRF-3	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	8	n/a	spatialpattern
55.459	0	0	118	SPARSITY-4	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	35	n/a	spatialpattern
57.033	0	0	116	SPARSITY-2	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	28	n/a	spatialpattern
58.617	0	0	118	SPARSITY-4	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	34	n/a	spatialpattern
59.955	0	0	112	GRATING	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	16	n/a	spatialpattern
61.23	0	0	115	SPARSITY-1	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	27	n/a	spatialpattern
62.482	0	0	117	SPARSITY-3	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	33	n/a	spatialpattern
64.133	0	0	108	CRF-2	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	4	n/a	spatialpattern
65.574	0	0	110	CRF-4	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	11	n/a	spatialpattern
67.238	0	0	113	PLAID	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	21	n/a	spatialpattern
68.561	0	0	114	CIRCULAR	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	22	n/a	spatialpattern
69.996	0	0	117	SPARSITY-3	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	32	n/a	spatialpattern
71.629	0	0	110	CRF-4	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	10	n/a	spatialpattern
73.219	0	0	111	CRF-5	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	14	n/a	spatialpattern
74.701	0	0	111	CRF-5	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	13	n/a	spatialpattern
76.334	0	0	109	CRF-3	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	9	n/a	spatialpattern
77.889	0	0	118	SPARSITY-4	sub-p01_ses-umcuiemu01_task-spatialpattern_acq-clinical_run-03.mat	36	n/a	spatialpattern
