onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3.0000	0.1330	0.1330	128	TWOPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	29	1536	temporalpattern
4.3164	0.1330	0.0170	125	TWOPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	19	2210	temporalpattern
6.0176	0.1330	0.0670	127	TWOPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	25	3081	temporalpattern
7.7676	0.1330	0.0000	122	ONEPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	11	3977	temporalpattern
9.4004	0.2670	0.0000	123	ONEPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	13	4813	temporalpattern
11.0176	0.1330	0.0670	127	TWOPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	26	5641	temporalpattern
12.4023	0.1330	0.2670	129	TWOPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	32	6350	temporalpattern
13.9355	0.1330	0.0330	126	TWOPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	22	7135	temporalpattern
15.2188	0.0170	0.0000	119	ONEPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	2	7792	temporalpattern
16.5859	0.5330	0.0000	124	ONEPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	17	8492	temporalpattern
17.8359	0.1330	0.0000	122	ONEPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	12	9132	temporalpattern
19.4355	0.1330	0.0330	126	TWOPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	23	9951	temporalpattern
21.1855	0.5330	0.0000	124	ONEPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	18	10847	temporalpattern
22.8691	0.1330	0.0170	125	TWOPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	20	11709	temporalpattern
24.2207	0.2670	0.0000	123	ONEPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	15	12401	temporalpattern
25.6543	0.0330	0.0000	120	ONEPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	6	13135	temporalpattern
27.3203	0.1330	0.5330	130	TWOPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	35	13988	temporalpattern
28.6035	0.1330	0.5330	130	TWOPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	34	14645	temporalpattern
29.9375	0.0670	0.0000	121	ONEPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	7	15328	temporalpattern
31.4375	0.1330	0.0670	127	TWOPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	27	16096	temporalpattern
32.8711	0.0670	0.0000	121	ONEPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	9	16830	temporalpattern
