onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
10.367	0.5	0.35	3	VERTICAL-L-R-1	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	1	n/a	prf
11.194	0.5	0.35	4	VERTICAL-L-R-2	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	2	n/a	prf
12.023	0.5	0.35	5	VERTICAL-L-R-3	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	3	n/a	prf
12.851	0.5	0.35	6	VERTICAL-L-R-4	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	4	n/a	prf
13.673	0.5	0.35	7	VERTICAL-L-R-5	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	5	n/a	prf
14.501	0.5	0.35	8	VERTICAL-L-R-6	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	6	n/a	prf
15.324	0.5	0.35	9	VERTICAL-L-R-7	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	7	n/a	prf
16.152	0.5	0.35	10	VERTICAL-L-R-8	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	8	n/a	prf
16.98	0.5	0.35	11	VERTICAL-L-R-9	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	9	n/a	prf
17.808	0.5	0.35	12	VERTICAL-L-R-10	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	10	n/a	prf
18.636	0.5	0.35	13	VERTICAL-L-R-11	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	11	n/a	prf
19.459	0.5	0.35	14	VERTICAL-L-R-12	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	12	n/a	prf
20.287	0.5	0.35	15	VERTICAL-L-R-13	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	13	n/a	prf
21.115	0.5	0.35	16	VERTICAL-L-R-14	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	14	n/a	prf
21.943	0.5	0.35	17	VERTICAL-L-R-15	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	15	n/a	prf
22.771	0.5	0.35	18	VERTICAL-L-R-16	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-02.mat	16	n/a	prf
