onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3	0.133	0.133	128	TWOPULSE-4	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	29	1536	temporalpattern
4.3164	0.133	0.017	125	TWOPULSE-1	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	19	2210	temporalpattern
6.0176	0.133	0.067	127	TWOPULSE-3	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	25	3081	temporalpattern
7.7676	0.133	0	122	ONEPULSE-4	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	11	3977	temporalpattern
9.4004	0.267	0	123	ONEPULSE-5	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	13	4813	temporalpattern
11.0176	0.133	0.067	127	TWOPULSE-3	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	26	5641	temporalpattern
12.4023	0.133	0.267	129	TWOPULSE-5	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	32	6350	temporalpattern
13.9355	0.133	0.033	126	TWOPULSE-2	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	22	7135	temporalpattern
15.2188	0.017	0	119	ONEPULSE-1	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	2	7792	temporalpattern
16.5859	0.533	0	124	ONEPULSE-6	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	17	8492	temporalpattern
17.8359	0.133	0	122	ONEPULSE-4	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	12	9132	temporalpattern
19.4355	0.133	0.033	126	TWOPULSE-2	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	23	9951	temporalpattern
21.1855	0.533	0	124	ONEPULSE-6	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	18	10847	temporalpattern
22.8691	0.133	0.017	125	TWOPULSE-1	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	20	11709	temporalpattern
24.2207	0.267	0	123	ONEPULSE-5	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	15	12401	temporalpattern
25.6523	0.033	0	120	ONEPULSE-2	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	6	13134	temporalpattern
27.3203	0.133	0.533	130	TWOPULSE-6	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	35	13988	temporalpattern
28.6035	0.133	0.533	130	TWOPULSE-6	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	34	14645	temporalpattern
29.9375	0.067	0	121	ONEPULSE-3	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	7	15328	temporalpattern
31.4375	0.133	0.067	127	TWOPULSE-3	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	27	16096	temporalpattern
32.8711	0.067	0	121	ONEPULSE-3	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	9	16830	temporalpattern
34.3203	0.133	0.267	129	TWOPULSE-5	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	33	17572	temporalpattern
35.9043	0.533	0	124	ONEPULSE-6	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	16	18383	temporalpattern
37.4883	0.133	0	122	ONEPULSE-4	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	10	19194	temporalpattern
39.1719	0.133	0.133	128	TWOPULSE-4	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	30	20056	temporalpattern
40.4395	0.067	0	121	ONEPULSE-3	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	8	20705	temporalpattern
41.9395	0.017	0	119	ONEPULSE-1	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	1	21473	temporalpattern
43.6562	0.133	0.267	129	TWOPULSE-5	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	31	22352	temporalpattern
45.3066	0.017	0	119	ONEPULSE-1	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	3	23197	temporalpattern
46.8223	0.267	0	123	ONEPULSE-5	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	14	23973	temporalpattern
48.3887	0.133	0.133	128	TWOPULSE-4	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	28	24775	temporalpattern
49.9062	0.133	0.033	126	TWOPULSE-2	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	24	25552	temporalpattern
51.3242	0.133	0.017	125	TWOPULSE-1	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	21	26278	temporalpattern
52.791	0.133	0.533	130	TWOPULSE-6	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	36	27029	temporalpattern
54.1914	0.033	0	120	ONEPULSE-2	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	4	27746	temporalpattern
55.5078	0.033	0	120	ONEPULSE-2	sub-p10_ses-nyuecog01_task-temporalpattern_acq-clinical_run-03.mat	5	28420	temporalpattern
