onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3	0.1333	0.1333	34	TWOPULSE-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	151	1536	soc
4.5176	0.5	0	11	SPARSITY-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	61	2313	soc
5.9512	0.1333	0	28	ONEPULSE-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	115	3047	soc
7.6016	0.5	0	1	CRF-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	1	3892	soc
9.1016	0.0167	0	25	ONEPULSE-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	97	4660	soc
10.5508	0.5	0	10	SPARSITY-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	55	5402	soc
12.2344	0.5	0	19	LETTERS-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	85	6264	soc
13.8516	0.0667	0	27	ONEPULSE-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	109	7092	soc
15.502	0.5	0	13	FACES-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	73	7937	soc
17.1348	0.5	0	23	SCENES-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	93	8773	soc
18.5195	0.5	0	6	GRATING	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	31	9482	soc
19.8691	0.5	0	21	SCENES-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	89	10173	soc
21.2031	0.5333	0	30	ONEPULSE-6	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	127	10856	soc
22.9199	0.5	0	4	CRF-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	19	11735	soc
24.2031	0.5	0	15	FACES-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	77	12392	soc
25.9375	0.5	0	24	SCENES-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	95	13280	soc
27.3047	0.1333	0.0333	32	TWOPULSE-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	139	13980	soc
28.6211	0.5	0	9	SPARSITY-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	49	14654	soc
30.1875	0.5	0	12	SPARSITY-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	67	15456	soc
31.6387	0.5	0	18	LETTERS-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	83	16199	soc
32.9551	0.5	0	8	CIRCULAR	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	43	16873	soc
34.6387	0.1333	0.0667	33	TWOPULSE-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	145	17735	soc
35.9395	0.5	0	3	CRF-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	13	18401	soc
37.5391	0.0333	0	26	ONEPULSE-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	103	19220	soc
39.0723	0.5	0	7	PLAID	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	37	20005	soc
40.3223	0.1333	0.0167	31	TWOPULSE-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	133	20645	soc
41.873	0.2667	0	29	ONEPULSE-5	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	121	21439	soc
43.3398	0.5	0	14	FACES-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	75	22190	soc
44.7402	0.5	0	17	LETTERS-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	81	22907	soc
46.0078	0.1333	0.5333	36	TWOPULSE-6	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	163	23556	soc
47.5742	0.5	0	16	FACES-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	79	24358	soc
49.1738	0.5	0	2	CRF-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	7	25177	soc
50.6738	0.1333	0.2667	35	TWOPULSE-5	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	157	25945	soc
52.3906	0.5	0	22	SCENES-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	91	26824	soc
54.1406	0.5	0	20	LETTERS-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	87	27720	soc
55.541	0.5	0	5	CRF-5	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-12.mat	25	28437	soc
