onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3	0.5	0	18	LETTERS-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	84	1536	soc
4.75	0.1333	0	28	ONEPULSE-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	118	2432	soc
6.334	0.1333	0.0333	32	TWOPULSE-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	142	3243	soc
7.834	0.5	0	4	CRF-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	22	4011	soc
9.4668	0.2667	0	29	ONEPULSE-5	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	124	4847	soc
10.9688	0.5	0	1	CRF-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	4	5616	soc
12.3691	0.5	0	8	CIRCULAR	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	46	6333	soc
13.9023	0.1333	0.0667	33	TWOPULSE-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	148	7118	soc
15.3516	0.5	0	3	CRF-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	16	7860	soc
16.8359	0.5	0	2	CRF-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	10	8620	soc
18.3691	0.5	0	6	GRATING	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	34	9405	soc
20.0859	0.5	0	12	SPARSITY-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	70	10284	soc
21.4355	0.5	0	5	CRF-5	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	28	10975	soc
23.1035	0.0667	0	27	ONEPULSE-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	112	11829	soc
24.3535	0.1333	0.0167	31	TWOPULSE-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	136	12469	soc
25.6875	0.0167	0	25	ONEPULSE-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	100	13152	soc
27.2363	0.5333	0	30	ONEPULSE-6	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	130	13945	soc
28.6035	0.5	0	7	PLAID	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	40	14645	soc
30.0547	0.5	0	13	FACES-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	74	15388	soc
31.4043	0.5	0	11	SPARSITY-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	64	16079	soc
33.1387	0.5	0	14	FACES-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	76	16967	soc
34.5879	0.1333	0.1333	34	TWOPULSE-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	154	17709	soc
36.0059	0.5	0	16	FACES-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	80	18435	soc
37.6055	0.5	0	10	SPARSITY-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	58	19254	soc
38.8555	0.5	0	22	SCENES-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	92	19894	soc
40.2402	0.5	0	19	LETTERS-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	86	20603	soc
41.9727	0.5	0	17	LETTERS-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	82	21490	soc
43.6738	0.5	0	21	SCENES-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	90	22361	soc
45.291	0.1333	0.5333	36	TWOPULSE-6	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	166	23189	soc
46.9746	0.1333	0.2667	35	TWOPULSE-5	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	160	24051	soc
48.3066	0.5	0	20	LETTERS-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	88	24733	soc
49.9082	0.0333	0	26	ONEPULSE-2	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	106	25553	soc
51.1914	0.5	0	23	SCENES-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	94	26210	soc
52.5078	0.5	0	15	FACES-3	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	78	26884	soc
54.1582	0.5	0	24	SCENES-4	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	96	27729	soc
55.4414	0.5	0	9	SPARSITY-1	sub-p03_ses-nyuecog01_task-soc_acq-clinical_run-03.mat	52	28386	soc
