onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
10.708	0.500	0.3500	3	VERTICAL-L-R-1	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	1	n/a	prf
11.535	0.500	0.3500	4	VERTICAL-L-R-2	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	2	n/a	prf
12.363	0.500	0.3500	5	VERTICAL-L-R-3	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	3	n/a	prf
13.191	0.500	0.3500	6	VERTICAL-L-R-4	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	4	n/a	prf
14.020	0.500	0.3500	7	VERTICAL-L-R-5	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	5	n/a	prf
14.848	0.500	0.3500	8	VERTICAL-L-R-6	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	6	n/a	prf
15.676	0.500	0.3500	9	VERTICAL-L-R-7	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	7	n/a	prf
16.505	0.500	0.3500	10	VERTICAL-L-R-8	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	8	n/a	prf
17.332	0.500	0.3500	11	VERTICAL-L-R-9	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	9	n/a	prf
18.160	0.500	0.3500	12	VERTICAL-L-R-10	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	10	n/a	prf
18.988	0.500	0.3500	13	VERTICAL-L-R-11	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	11	n/a	prf
19.815	0.500	0.3500	14	VERTICAL-L-R-12	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	12	n/a	prf
20.644	0.500	0.3500	15	VERTICAL-L-R-13	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	13	n/a	prf
21.465	0.500	0.3500	16	VERTICAL-L-R-14	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	14	n/a	prf
22.294	0.500	0.3500	17	VERTICAL-L-R-15	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	15	n/a	prf
23.122	0.500	0.3500	18	VERTICAL-L-R-16	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	16	n/a	prf
23.950	0.500	0.3500	19	VERTICAL-L-R-17	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	17	n/a	prf
24.778	0.500	0.3500	20	VERTICAL-L-R-18	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	18	n/a	prf
25.602	0.500	0.3500	21	VERTICAL-L-R-19	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	19	n/a	prf
26.430	0.500	0.3500	22	VERTICAL-L-R-20	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	20	n/a	prf
27.258	0.500	0.3500	23	VERTICAL-L-R-21	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	21	n/a	prf
28.086	0.500	0.3500	24	VERTICAL-L-R-22	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	22	n/a	prf
28.916	0.500	0.3500	25	VERTICAL-L-R-23	sub-p01_ses-umcuiemu01_task-prf_acq-clinical_run-01.mat	23	n/a	prf
