onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
2.998	0.133	0.067	4	OBJECTS-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	87	1535	sixcatloctemporal
4.5645	0.017	0	1	BODIES-ONEPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	2	2337	sixcatloctemporal
6.1816	0.133	0.033	5	SCENES-TWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	103	3165	sixcatloctemporal
7.582	0.067	0	5	SCENES-ONEPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	106	3882	sixcatloctemporal
9.1484	0.133	0	2	BUILDINGS-ONEPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	39	4684	sixcatloctemporal
10.832	0.133	0.267	4	OBJECTS-TWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	85	5546	sixcatloctemporal
12.1328	0.533	0	4	OBJECTS-ONEPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	75	6212	sixcatloctemporal
13.7988	0.133	0	4	OBJECTS-ONEPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	86	7065	sixcatloctemporal
15.2168	0.267	0	3	FACES-ONEPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	52	7791	sixcatloctemporal
16.6836	0.133	0.067	5	SCENES-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	99	8542	sixcatloctemporal
18.416	0.133	0.033	6	SCRAMBLED-TWOPULSE-2	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	124	9429	sixcatloctemporal
19.918	0.133	0.267	1	BODIES-TWOPULSE-5	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	16	10198	sixcatloctemporal
21.1836	0.017	0	6	SCRAMBLED-ONEPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	135	10846	sixcatloctemporal
22.7676	0.133	0.533	3	FACES-TWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	53	11657	sixcatloctemporal
24.0508	0.133	0.533	2	BUILDINGS-TWOPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	33	12314	sixcatloctemporal
25.4512	0.533	0	5	SCENES-ONEPULSE-6	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	105	13031	sixcatloctemporal
27.1172	0.133	0	6	SCRAMBLED-ONEPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	139	13884	sixcatloctemporal
28.7344	0.133	0	3	FACES-ONEPULSE-4	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	60	14712	sixcatloctemporal
30.2695	0.133	0.067	2	BUILDINGS-TWOPULSE-3	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	40	15498	sixcatloctemporal
31.7188	0.133	0.017	4	OBJECTS-TWOPULSE-1	sub-p12_ses-nyuecog01_task-sixcatloctemporal_acq-clinical_run-02.mat	93	16240	sixcatloctemporal
