onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3.0000	0.5000	0.0000	5	CRF-5	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	26	1536	soc
4.3496	0.5000	0.0000	6	GRATING	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	32	2227	soc
6.0000	0.5000	0.0000	15	FACES-3	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	78	3072	soc
7.7168	0.5000	0.0000	16	FACES-4	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	80	3951	soc
9.2852	0.5000	0.0000	3	CRF-3	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	14	4754	soc
10.5684	0.5000	0.0000	13	FACES-1	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	74	5411	soc
12.2344	0.5000	0.0000	1	CRF-1	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	2	6264	soc
13.8184	0.1333	0.0000	28	ONEPULSE-4	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	116	7075	soc
15.4023	0.1333	0.0167	31	TWOPULSE-1	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	134	7886	soc
16.7344	0.0333	0.0000	26	ONEPULSE-2	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	104	8568	soc
18.0527	0.5000	0.0000	17	LETTERS-1	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	82	9243	soc
19.5859	0.1333	0.2667	35	TWOPULSE-5	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	158	10028	soc
20.8867	0.5000	0.0000	14	FACES-2	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	76	10694	soc
22.3027	0.2667	0.0000	29	ONEPULSE-5	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	122	11419	soc
23.7871	0.5000	0.0000	11	SPARSITY-3	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	62	12179	soc
25.5039	0.0167	0.0000	25	ONEPULSE-1	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	98	13058	soc
26.7871	0.1333	0.0667	33	TWOPULSE-3	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	146	13715	soc
28.4863	0.5000	0.0000	9	SPARSITY-1	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	50	14585	soc
30.2383	0.5000	0.0000	12	SPARSITY-4	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	68	15482	soc
31.6035	0.5000	0.0000	18	LETTERS-2	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	84	16181	soc
33.2871	0.5000	0.0000	24	SCENES-4	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	96	17043	soc
34.8047	0.5000	0.0000	20	LETTERS-4	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	88	17820	soc
36.1875	0.5000	0.0000	21	SCENES-1	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	90	18528	soc
37.4551	0.5000	0.0000	22	SCENES-2	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	92	19177	soc
39.0547	0.5000	0.0000	2	CRF-2	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	8	19996	soc
40.5234	0.5333	0.0000	30	ONEPULSE-6	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	128	20748	soc
42.0566	0.5000	0.0000	10	SPARSITY-2	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	56	21533	soc
43.6895	0.5000	0.0000	23	SCENES-3	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	94	22369	soc
45.1562	0.5000	0.0000	7	PLAID	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	38	23120	soc
46.9062	0.1333	0.0333	32	TWOPULSE-2	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	140	24016	soc
48.4570	0.5000	0.0000	8	CIRCULAR	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	44	24810	soc
50.0898	0.5000	0.0000	19	LETTERS-3	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	86	25646	soc
51.4570	0.1333	0.1333	34	TWOPULSE-4	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	152	26346	soc
52.7070	0.0667	0.0000	27	ONEPULSE-3	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	110	26986	soc
54.1582	0.1333	0.5333	36	TWOPULSE-6	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	164	27729	soc
55.5918	0.5000	0.0000	4	CRF-4	sub-p04_ses-nyuecog01_task-soc_acq-clinical_run-01.mat	20	28463	soc
