onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
5.309	0.1330	0.1330	128	TWOPULSE-4	sub-p01_ses-umcuiemu01_task-temporalpattern_acq-clinical_run-01.mat	29	n/a	temporalpattern
6.948	0.1330	0.0170	125	TWOPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	19	n/a	temporalpattern
8.539	0.1330	0.0670	127	TWOPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	25	n/a	temporalpattern
10.178	0.1330	0.0000	122	ONEPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	11	n/a	temporalpattern
11.796	0.2670	0.0000	123	ONEPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	13	n/a	temporalpattern
13.287	0.1330	0.0670	127	TWOPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	26	n/a	temporalpattern
14.585	0.1330	0.2670	129	TWOPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	32	n/a	temporalpattern
16.096	0.1330	0.0330	126	TWOPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	22	n/a	temporalpattern
17.505	0.0170	0.0000	119	ONEPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	2	n/a	temporalpattern
19.197	0.5330	0.0000	124	ONEPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	17	n/a	temporalpattern
20.565	0.1330	0.0000	122	ONEPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	12	n/a	temporalpattern
21.800	0.1330	0.0330	126	TWOPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	23	n/a	temporalpattern
23.278	0.5330	0.0000	124	ONEPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	18	n/a	temporalpattern
24.592	0.1330	0.0170	125	TWOPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	20	n/a	temporalpattern
26.096	0.2670	0.0000	123	ONEPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	15	n/a	temporalpattern
27.474	0.0330	0.0000	120	ONEPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	6	n/a	temporalpattern
28.695	0.1330	0.5330	130	TWOPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	35	n/a	temporalpattern
30.012	0.1330	0.5330	130	TWOPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	34	n/a	temporalpattern
31.302	0.0670	0.0000	121	ONEPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	7	n/a	temporalpattern
32.873	0.1330	0.0670	127	TWOPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	27	n/a	temporalpattern
34.272	0.0670	0.0000	121	ONEPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	9	n/a	temporalpattern
35.949	0.1330	0.2670	129	TWOPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	33	n/a	temporalpattern
37.237	0.5330	0.0000	124	ONEPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	16	n/a	temporalpattern
38.805	0.1330	0.0000	122	ONEPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	10	n/a	temporalpattern
40.518	0.1330	0.1330	128	TWOPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	30	n/a	temporalpattern
41.852	0.0670	0.0000	121	ONEPULSE-3	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	8	n/a	temporalpattern
43.386	0.0170	0.0000	119	ONEPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	1	n/a	temporalpattern
44.962	0.1330	0.2670	129	TWOPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	31	n/a	temporalpattern
46.561	0.0170	0.0000	119	ONEPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	3	n/a	temporalpattern
47.821	0.2670	0.0000	123	ONEPULSE-5	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	14	n/a	temporalpattern
49.108	0.1330	0.1330	128	TWOPULSE-4	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	28	n/a	temporalpattern
50.485	0.1330	0.0330	126	TWOPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	24	n/a	temporalpattern
51.939	0.1330	0.0170	125	TWOPULSE-1	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	21	n/a	temporalpattern
53.592	0.1330	0.5330	130	TWOPULSE-6	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	36	n/a	temporalpattern
55.057	0.0330	0.0000	120	ONEPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	4	n/a	temporalpattern
56.504	0.0330	0.0000	120	ONEPULSE-2	sub-p11_ses-nyuecog01_task-temporalpattern_acq-clinical_run-01.mat	5	n/a	temporalpattern
