onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index	event_sample	task_name
3	0.133	0.133	6	SCRAMBLED-TWOPULSE-4	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	136	1536	sixcatloctemporal
4.3848	0.133	0.033	3	FACES-TWOPULSE-2	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	49	2245	sixcatloctemporal
5.7168	0.267	0	4	OBJECTS-ONEPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	87	2927	sixcatloctemporal
7.3848	0.133	0.033	2	BUILDINGS-TWOPULSE-2	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	33	3781	sixcatloctemporal
8.9844	0.033	0	1	BODIES-ONEPULSE-2	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	1	4600	sixcatloctemporal
10.668	0.067	0	2	BUILDINGS-ONEPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	46	5462	sixcatloctemporal
12.084	0.133	0.017	3	FACES-TWOPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	63	6187	sixcatloctemporal
13.752	0.067	0	5	SCENES-ONEPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	112	7041	sixcatloctemporal
15.1191	0.017	0	3	FACES-ONEPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	51	7741	sixcatloctemporal
16.4355	0.133	0.533	1	BODIES-TWOPULSE-6	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	4	8415	sixcatloctemporal
18.0859	0.533	0	1	BODIES-ONEPULSE-6	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	11	9260	sixcatloctemporal
19.7852	0.133	0.067	3	FACES-TWOPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	54	10130	sixcatloctemporal
21.2031	0.133	0.067	5	SCENES-TWOPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	117	10856	sixcatloctemporal
22.8359	0.033	0	3	FACES-ONEPULSE-2	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	70	11692	sixcatloctemporal
24.5195	0.017	0	6	SCRAMBLED-ONEPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	143	12554	sixcatloctemporal
25.8027	0.133	0.133	5	SCENES-TWOPULSE-4	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	109	13211	sixcatloctemporal
27.1367	0.133	0	5	SCENES-ONEPULSE-4	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	106	13894	sixcatloctemporal
28.8535	0.133	0.267	1	BODIES-TWOPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	18	14773	sixcatloctemporal
30.5547	0.133	0.133	6	SCRAMBLED-TWOPULSE-4	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	132	15644	sixcatloctemporal
32.1211	0.133	0.267	6	SCRAMBLED-TWOPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	131	16446	sixcatloctemporal
33.3867	0.533	0	2	BUILDINGS-ONEPULSE-6	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	48	17094	sixcatloctemporal
34.6387	0.133	0.067	1	BODIES-TWOPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	16	17735	sixcatloctemporal
36.2871	0.133	0.067	2	BUILDINGS-TWOPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	38	18579	sixcatloctemporal
37.7383	0.133	0.017	5	SCENES-TWOPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	108	19322	sixcatloctemporal
39.4219	0.133	0.133	4	OBJECTS-TWOPULSE-4	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	91	20184	sixcatloctemporal
40.9551	0.033	0	6	SCRAMBLED-ONEPULSE-2	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	134	20969	sixcatloctemporal
42.623	0.133	0.533	3	FACES-TWOPULSE-6	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	62	21823	sixcatloctemporal
44.3555	0.017	0	5	SCENES-ONEPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	107	22710	sixcatloctemporal
45.9395	0.067	0	2	BUILDINGS-ONEPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	40	23521	sixcatloctemporal
47.4238	0.133	0.267	5	SCENES-TWOPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	113	24281	sixcatloctemporal
49.1406	0.267	0	1	BODIES-ONEPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	19	25160	sixcatloctemporal
50.4062	0.067	0	6	SCRAMBLED-ONEPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	135	25808	sixcatloctemporal
52.0742	0.133	0.133	1	BODIES-TWOPULSE-4	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	9	26662	sixcatloctemporal
53.5566	0.267	0	1	BODIES-ONEPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	7	27421	sixcatloctemporal
55.0742	0.133	0.017	6	SCRAMBLED-TWOPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	137	28198	sixcatloctemporal
56.3574	0.067	0	1	BODIES-ONEPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	17	28855	sixcatloctemporal
58.1074	0.133	0.017	5	SCENES-TWOPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	99	29751	sixcatloctemporal
59.625	0.017	0	2	BUILDINGS-ONEPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	41	30528	sixcatloctemporal
61.0586	0.067	0	3	FACES-ONEPULSE-3	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	61	31262	sixcatloctemporal
62.6914	0.017	0	4	OBJECTS-ONEPULSE-1	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	78	32098	sixcatloctemporal
64.4258	0.133	0.033	2	BUILDINGS-TWOPULSE-2	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	47	32986	sixcatloctemporal
65.709	0.133	0.533	3	FACES-TWOPULSE-6	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	56	33643	sixcatloctemporal
67.0078	0.133	0.267	3	FACES-TWOPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	67	34308	sixcatloctemporal
68.709	0.133	0.533	1	BODIES-TWOPULSE-6	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	2	35179	sixcatloctemporal
70.1934	0.133	0.533	2	BUILDINGS-TWOPULSE-6	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	45	35939	sixcatloctemporal
71.8418	0.133	0.133	2	BUILDINGS-TWOPULSE-4	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	26	36783	sixcatloctemporal
73.5254	0.267	0	5	SCENES-ONEPULSE-5	sub-p11_ses-nyuecog04_task-sixcatloctemporal_acq-clinical_run-01.mat	110	37645	sixcatloctemporal
